cleaned_tweet,label
got wild bitches tellin liessss,False
gotta block dumb hoes,False
guys faggots,False
hate football faggot,False
word rt jrwrz thotcho beat fucking faggots pls,False
friends bc nobody wants guilty association hoe,False
hoes aint fucking,False
hoes aint got real friends cause shit seeing boyyyyyyyy friends ah burry ft oml im ever slipping,False
hoes pleasant surprise,False
hoes complain much,False
hoes give reasons everyday stay ass single another years,False
hoes love sayin think cute huh naa,False
hoes steady coming,False
twitter hoe,False
caught bitch cheatin work shes dude tryin get fuck slittin throat cut bitchs head,False
friend im niggah wanna fuck wit,False
salty ugly white rt jaywiz itsnotharold hoes,False
worried bout bitches got one girl girl one else hit,False
know im big nfl im sick hearing black yellow shit lol bandwagon fans hell go packers,True
know bitch crazy smiles shes upset,False
know bitch mad throw drink got find another nigga buy another one,False
know bitches mad like im wcw,False
know hard find good woman yo hoe ass ungrateful cheating good woman cuz faggot shit,False
know many hot bitches,False
know hoes,False
know lil bitches runn mouth streets,False
know trash grown ass woman gotta nigga fucking around year old year old landfill trash,False
know stay fuck bitch shit street nigga thats gonna get,False
know im even gonna respond know real bitch,False
know people ghetto leave plastic shit tvs,False
know random niggaz bitches wish worst eachother look tweets,False
know head good feel like pussy stuffed throat,False
know hoes good singers stop making love songs,False
know hoes wishy washy,False
know hoes wishy washy,False
know fuck bitch didnt react girl,False
know fuck bitch little hoe,False
know im nigga money expensive bitches,False
know burden fuckin annoyance hate bitches like,False
know call life bitch cuz dont use lube nothin stick big ole cock ass fuck raw,False
know bitch ass dont need say,False
know ghetto see streets named martin luther king jr littlejohn halp,True
know kinda seem like nasty bitch,False
know married hoe ass bitch let nigga come let nigga take ya porn dvds,False
knows dat white bitches da black cock yo uptight white asshole wants,False
like bitch niggas,False
like honestly tasted like sole shoes rt rllllytired itsnotharold thats shame,True
like hell yo bitch meanwhile yo bitch like hell yo clique ayeeeee,False
lil stupid ass bitch aint fucking,False
little dumb ass bitch dont fuck,False
little stupid ass bitch aint fuckin witchu,False
little stupid ass bitch aint fuckin,False
little twats,False
losing sterling thats u trying stupid yardie,True
mad cuz van yo bitch hands tits,False
mad cuz fucking ya enemy wins cuz letting shit fuck cant control hoes stress,False
mean hoes rt kinghorsedick russ never gonna happy bruh,False
must part cat family cuz youre fucking pussy,False
must retarded yahariah septicais quote thirst trap,False
need muzzle horse face bitch,False
need nicca like bring freak outta,False
never heard think weed poisoning cause dont exist hoe,False
never invite anywhere yet bitch,False
nigga eating hoes pussy aint worth,False
niggas puttin bitches havent even fucked yet pedestal scratch hit list b aint never hittin,False
niggas talking females trying get pussy dont realize youre boosting ego getting curved,False
niggas would rather girl wear jeans js instead tight dress heels faggots,False
niggaz bitches better yet actresses da k hit ya ass nd flip like pissy mattress,False
nigguhs glorifying pussies,False
playing bitch know wassup,False
old bittersalty ass niccas make flesh crawl bones bitches dontarguejustacceptit,False
bully people know aint playoffs bitch kingjames,False
popping pills fucking stank hoes keep real aint really bout bank roll youre satisfied,False
poor soul rt vicdent cuz fat bitches thing like,False
pussy lie pussy,False
pussy nigga see ya whiskers,False
ratchet ass bitches gonna nobody blame get std,False
really cant nice bitches thats easiest way get cheated,False
right fam rt pufntrees sole jus peeped ur tlcmon sonlook emhe bitch,False
said texted u told u missed yeah bitch like weeks ago grow,False
said thats yo bitch bitch look fu,False
said smoking strong wrong smoking trash aint lungs aint pressure,True
said smoking strong wrong smoking trash lungs aint pressure,True
say im bitch say im woman strong personality doesnt play well others,False
say like theyre new toy theyre children dumb bitch kniaamareee mixed babiesi want one,False
say ratchet pussy juicyj cant bands make dance,False
say ratchet pussy juicy j cant,False
say bitch bad aint shit,False
say classy sadity say bitch tease,False
say gotta new bitch,False
scared aint scared beat pussy,False
scum bro rt hurricanesensei tha pussy trash still txt yu life aint shit,False
see bussing bitch,False
see shining yo bitch ass,False
see two pussies jason capuano nd jason cousins taking chit gram aint,False
see bitch talk shit nigga youll get ya issue,False
selfish bitch bet love running sure,False
foot lbs buy truck know get em cause youre scrawny country pussies,False
probably go clean nasty pussy worry wtf im,False
type special faggot bring chocolate swishers smoke session,False
state gook,False
still cant turn hoe house wife,False
still fuckin sorry ass nigga makes sorry ass bitch mimi notsorry,False
still nigga b dont trip hatin cause got bitches rt theoilogy nigga stole princess punch,False
tha hoe,False
bitch nigga type aint never fight,False
think america crooked lawswomen countries get executed street shoningyou american hoes wouldnt make,False
think id learn red flag bullshit appears gtfo nooooo faggot ass faith people,False
think classy niggah really ratchet,False
think youre pussy wet kitten drowned two days ago,False
thought playin cut bitch,False
old twitter crying like bitch,False
trash tho rt omey edgewood basketball court,False
tried hoe sinf,False
unfollowed dumb cunt jki dont blame,False
wanna find hoes follow chicks reply heart eyes sex gifs,True
wanna hot body wanna bugatti wanna maserati better rob bank bitch,False
wanna know crazy shit without sunshine could find shady bitch,False
wanna watch game wanna watch scandal yo bitch ass didnt buy another tv gotta take da l,False
want smart educated dumb bitch date lol drunktalk,False
want couch playing video games see friends pussy reach bae,False
want thingamabobs got twenty bitch,False
never let another bitch say change actions towards,False
nothing dirty whore fuck bitch,False
never get dont know cook ya man fr atleast nigga like slackin ass bitches,False
working today faggot pipetyson,False
workout tweet instagram tweet text hoes xbox fall asleep young boys aint gotta clue grinding,False
cant get money silly hoe,False
youre bitch rt fuckingpatbro aint seen yall lose bad since rt thotcho work slitting wrists currently thanks tom brady,False
youre little bitch rt fuckingcashbro rt thotcho team got blown super bowl,False
youll never catch public chick got iphone im seen public classy bitches,False
youre bad bitch want,False
youre bitch hate,False
youre bitch dawg straight bitch,False
youre dumb bitch wow,False
youre faggot use cover face emoji,False
youre hoe ass faggot bitch cunt nigga,False
youre pussy shut,False
youre stupid fucking bitch,False
youre stupid hoe,False
youre faggot fuckheads,False
youre crows power lines,True
youre ugly fat cunt whore need odee,False
youre ugly fucking bitch get high horse,False
youre black name looks hungarian marry hunky juliesczesny chrisloesch,True
youre dismissed bitch conchgunny jackie wanna play thumper,False
youre irrelevant bitch,False
youre another nigguh,False
youre trash like sorry,True
youre like lucky leprechaun charmed day hand gemini,True
youre way near life bitch lmao,False
youre good listener novacancies djzeeti twitpic selfie bad bitch zeetisgirls,False
youre pussy ass set dont mean shit,False
youre standing slippery slope easy libra,True
youre stuck ghetto middle school days step g wtf ah stuck middle school games jusy bc,True
youre fake bitch cannot stand read wonder probably,False
youre pussy,False
youre ugly anyway hoe sit tf somewhere,False
youre unattractive therealalonig dinner dates yo man bitch pow karrueche,False
young gem chief killing yogoing real musicno bubble gum trash booth,False
young thug called bitch twin track dont even know mean im definitely bout start calling bitches,False
young bitches talk new man allll dayas anyone really intrested shit lol,False
young jezzy dat nigguh,False
young stupid ass hoes daysgotdayum,False
good gravedigger charlie brown spookybroadway midnight,True
acting like spoiled little faggot fun,False
bitch always said wanna fuck real nigga,False
bitch choosing letr,False
bitch frontin thats bitch stuntin thats,False
bitch got lipstick dick,False
bitch fake sack potatoes,False
bitch wanna fuck something nothing herlike playing video games watching game,False
bitch playing games may joystick,False
bitch want fuck squad,False
bitch wants go little italy tonight told fuck thot,False
boobs fake youre little bitch youre cute want punch,False
ex wifes pussy tastes like sweet butter vicmackey theshield,False
eyebrows fleek ya pussy stink,False
